"Estudiantes, Nuevos Inscriptos, Reinscriptos y Egresados de títulos de pregrado, grado y posgrado por género, carrera, unidad académica y por tipo de institución. Año 2017,",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Tipo de Institución,Institución,Unidad Académica,Carrera,Título,Gestión,Nivel de la Oferta,Total de Estudiantes,Estudiantes Varones,Estudiantes Mujeres,Total de Nuevos Inscriptos,Nuevos Inscriptos Varones,Nuevos Inscriptos Mujeres,Total de Reinscriptos,Reinscriptos Varones,Reinscriptos Mujeres,Total de Egresados,Egresados Varones,Egresados Mujeres
Universidad,Universidad Nacional de Córdoba,Facultad de Filosofía y Humanidades,Ciencias de la Educación,Especialista en Enseñanza de la Lengua y la Literatura,,Posgrado,33,5,28,0,0,0,0,0,0,3,0,3
Universidad,Universidad Nacional de Córdoba,"Facultad de Arquitectura, Urbanismo y Diseño",Diseño de Interiores,Especialista en Diseño de Muebles,,Posgrado,19,9,10,19,9,10,0,0,0,0,0,0
Universidad,Universidad Nacional de Córdoba,Facultad de Ciencias Médicas,Medicina,Especialista en Medicina Legal,,Posgrado,211,83,128,56,21,35,0,0,0,40,18,22
Universidad,Universidad Nacional de Córdoba,Facultad de Ciencias Sociales,Carrera No Definida,Magister en Ciencias Sociales con Mención en Metodología de la Investigación Social,,Posgrado,6,0,6,0,0,0,0,0,0,1,0,1
Universidad,Universidad Nacional de Córdoba,Facultad de Ciencias Químicas,Bioquímica,Especialista en Bioquímica Clínica en Bacteriología,,Posgrado,13,3,10,0,0,0,0,0,0,12,1,11
Universidad,Universidad Nacional de Córdoba,Facultad de Derecho,Derecho y Ciencias Jurídicas,Especialista en Derecho Penal,,Posgrado,188,85,103,0,0,0,0,0,0,108,49,59
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Médicas,Higiene y Seguridad Industrial,"Especialista en Medicina, Higiene y Seguridad en el Trabajo",,Posgrado,159,98,61,0,0,0,0,0,0,33,19,14
Universidad,Universidad Nacional de Cuyo,Instituto Balseiro,Ingeniería Civil,Magister en Ingeniería,,Posgrado,73,64,9,29,26,3,0,0,0,6,5,1
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Económicas,Tecnología y Ciencias Aplicadas,Especialista en Gestión y Vinculación Tecnológica,,Posgrado,56,34,22,8,5,3,0,0,0,0,0,0
Universidad,Universidad Nacional de Cuyo,Facultad de Ingeniería,Logística y Transportes,Magister en Logística,,Posgrado,75,56,19,8,8,0,0,0,0,2,0,2
Universidad,Universidad Nacional de Cuyo,Facultad de Filosofía y Letras,Arquitectura y Urbanismo,Doctor en Ordenamiento Territorial y Desarrollo Sostenible,,Posgrado,64,20,44,0,0,0,0,0,0,1,0,1
Universidad,Universidad Nacional de Cuyo,Facultad de Ingeniería,Ingeniería en Construcciones,Magister en Ingeniería Estructural,,Posgrado,12,12,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de Cuyo,Instituto Balseiro,Física,Magister en Ciencias Físicas,,Posgrado,37,31,6,19,15,4,0,0,0,18,16,2
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Económicas,Contabilidad,Especialista en Sindicatura Concursal y Entes en Insolvencia,,Posgrado,211,113,98,20,13,7,0,0,0,5,3,2
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Agrarias,Ingeniería Hidráulica,Especialista en Riego y Drenaje,,Posgrado,47,36,11,27,21,6,0,0,0,0,0,0
Universidad,Universidad Nacional de Cuyo,Facultad de Derecho,Derecho y Ciencias Jurídicas,Especialista en Magistratura y Gestión Judicial,,Posgrado,139,42,97,65,20,45,0,0,0,24,1,23
Universidad,Universidad Nacional de Cuyo,Facultad de Filosofía y Letras,Letras,Magister en Literaturas Contemporáneas en Lengua Inglesa,,Posgrado,35,6,29,13,2,11,0,0,0,3,1,2
Universidad,Universidad Nacional de Cuyo,Facultad de Ingeniería,Ingeniería Vial,Especialista en Ingeniería Vial,,Posgrado,9,8,1,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Políticas y Sociales,Sociología,Doctor en Ciencias Sociales,,Posgrado,145,50,95,25,9,16,0,0,0,7,1,6
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Agrarias,Ingeniería Agronómica,Doctor en Agronomía,,Posgrado,46,18,28,13,5,8,0,0,0,1,0,1
Universidad,Universidad Nacional de Cuyo,Facultad de Filosofía y Letras,Ciencias de la Educación,Doctor en Ciencias de la Educación,,Posgrado,48,9,39,9,1,8,0,0,0,2,2,0
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Económicas,Finanzas y Negocios,Magister en Administración de Negocios,,Posgrado,419,284,135,56,30,26,0,0,0,4,4,0
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Agrarias,Producción e Ingeniería Agropecuaria,Magíster en Producción Ganadera de Zonas Áridas,,Posgrado,23,15,8,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Agrarias,Enología y Frutihorticultura,Magister en Horticultura,,Posgrado,26,15,11,7,3,4,0,0,0,1,1,0
Universidad,Universidad Nacional de Cuyo,Instituto Balseiro,Física,Magister en Física Médica,,Posgrado,32,18,14,14,7,7,0,0,0,18,11,7
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Económicas,Contabilidad,Especialista en Tributación,,Posgrado,70,45,25,70,45,25,0,0,0,0,0,0
Universidad,Universidad Nacional de Cuyo,Facultad de Ingeniería,Ingeniería Civil,Especialista  en Gestión de Obras Civiles,,Posgrado,17,10,7,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de Cuyo,Facultad de Artes y Diseño,Música,Magister en Interpretación de Música Latinoamericana del Siglo XX,,Posgrado,112,66,46,0,0,0,0,0,0,4,3,1
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Agrarias,Carrera No Definida,Magister en Viticultura y Enología,,Posgrado,37,24,13,16,10,6,0,0,0,2,2,0
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Médicas,Geriatría y Gerontología,Especialista en Geriatría y Gerontología,,Posgrado,23,3,20,0,0,0,0,0,0,11,4,7
Universidad,Universidad Nacional de Cuyo,Facultad de Filosofía y Letras,Formación Docente de Nivel Superior y Universitario,Magister en Docencia Universitaria,,Posgrado,10,3,7,0,0,0,0,0,0,2,1,1
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Agrarias,Producción Animal,Especialista en Producción Ganadera de Zonas Áridas,,Posgrado,1,1,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de Cuyo,Facultad de Ingeniería,Ingeniería Civil,Doctor en Ingeniería,,Posgrado,48,30,18,2,1,1,0,0,0,4,3,1
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Políticas y Sociales,Gestión y Administración de Empresas,Magíster en Análisis Institucional,,Posgrado,31,7,24,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de Cuyo,Instituto Balseiro,"Ingeniería Geodesta Geofísica, Nuclear, Energética y en Petróleo",Doctor en Ingeniería Nuclear,,Posgrado,2,2,0,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de Cuyo,Facultad de Ingeniería,Ciencias del Ambiente y Recursos Naturales,Magister en Ingeniería Ambiental,,Posgrado,30,16,14,3,2,1,0,0,0,3,3,0
Universidad,Universidad Nacional de Cuyo,Facultad de Filosofía y Letras,Formación Docente de Nivel Superior y Universitario,Especialista en Docencia Universitaria,,Posgrado,277,50,227,100,25,75,0,0,0,48,18,30
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Económicas,Gestión y Administración de Empresas,Magister en Responsabilidad Social y Desarrollo Sostenible,,Posgrado,30,20,10,30,20,10,0,0,0,0,0,0
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Económicas,Administración Pública,Magister en Gestión Financiera del Sector Público,,Posgrado,89,40,49,16,10,6,0,0,0,0,0,0
Universidad,Universidad Nacional de Cuyo,Facultad de Educación,Ciencias de la Educación,Magister en Integración Educativa y Social,,Posgrado,55,5,50,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de Cuyo,Facultad de Filosofía y Letras,Geografía,Doctor en Geografía,,Posgrado,22,11,11,7,4,3,0,0,0,3,2,1
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Económicas,Administración Hospitalaria y de Sistemas de Salud,Magister en Administración de Servicios de Salud,,Posgrado,173,61,112,33,20,13,0,0,0,4,1,3
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Económicas,Administración de Empresas Agropecuarias,Magister en Gerenciamiento de Negocios Agroindustriales,,Posgrado,160,102,58,12,7,5,0,0,0,1,0,1
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Agrarias,Enología y Frutihorticultura,Especialista en Enología,,Posgrado,1,0,1,1,0,1,0,0,0,1,0,1
Universidad,Universidad Nacional de Cuyo,Facultad de Filosofía y Letras,Psicología,Magister en Psicología Social,,Posgrado,32,10,22,0,0,0,0,0,0,3,0,3
Universidad,Universidad Nacional de Cuyo,Facultad de Ingeniería,"Ingeniería Geodesta Geofísica, Nuclear, Energética y en Petróleo",Magister en Energía,,Posgrado,96,78,18,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de Cuyo,Facultad de Odontología,Odontología,Especialista en Prostodoncia,,Posgrado,14,9,5,14,9,5,0,0,0,0,0,0
Universidad,Universidad Nacional de Cuyo,Facultad de Filosofía y Letras,Arquitectura y Urbanismo,Magíster en Ordenamiento Territorial,,Posgrado,19,7,12,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Políticas y Sociales,Ciencia Política,Magister en Política y Planificación Social,,Posgrado,152,46,106,0,0,0,0,0,0,9,0,9
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Médicas,Biología,Doctor en Ciencias Biológicas,,Posgrado,85,24,61,19,6,13,0,0,0,24,7,17
Universidad,Universidad Nacional de Cuyo,Instituto Balseiro,Ingeniería Civil,Doctor en Ciencias de la Ingeniería,,Posgrado,43,29,14,0,0,0,0,0,0,3,2,1
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Agrarias,Ingeniería Hidráulica,Magister en Riego y Drenaje,,Posgrado,47,39,8,13,11,2,0,0,0,2,1,1
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Económicas,Contabilidad,Especialista en Costos y Gestión Empresarial,,Posgrado,148,82,66,20,11,9,0,0,0,0,0,0
Universidad,Universidad Nacional de Cuyo,Instituto Balseiro,"Ingeniería Geodesta Geofísica, Nuclear, Energética y en Petróleo",Especialista en Aplicaciones Tecnológicas de la Energía Nuclear,,Posgrado,15,10,5,15,10,5,0,0,0,15,10,5
Universidad,Universidad Nacional de Cuyo,Facultad de Educación,Ciencias de la Educación,Especialista en Desarrollo Infantil Temprano,,Posgrado,60,3,57,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de Cuyo,Facultad de Derecho,Derecho y Ciencias Jurídicas,Magister en Derecho Penal y Ciencias Penales,,Posgrado,162,61,101,50,15,35,0,0,0,0,0,0
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Políticas y Sociales,Administración Pública,Especialista en Gestión Social,,Posgrado,144,40,104,0,0,0,0,0,0,5,3,2
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Agrarias,Enología y Frutihorticultura,Especialista en Viticultura,,Posgrado,13,9,4,3,3,0,0,0,0,0,0,0
Universidad,Universidad Nacional de Cuyo,Facultad de Ingeniería,Ciencias del Ambiente y Recursos Naturales,Especialista en Ingeniería Ambiental,,Posgrado,75,53,22,6,4,2,0,0,0,3,2,1
Universidad,Universidad Nacional de Cuyo,Facultad de Derecho,Derecho y Ciencias Jurídicas,Magíster en Derecho del Trabajo,,Posgrado,61,34,27,61,34,27,0,0,0,0,0,0
Universidad,Universidad Nacional de Cuyo,Facultad de Ciencias Económicas,Administración y Gestión Ambiental,Magister en Gestión Integrada de los Recursos Hídricos,,Posgrado,28,17,11,7,4,3,0,0,0,1,0,1
Universidad,Universidad Nacional de Cuyo,Facultad de Ingeniería,Ingeniería Industrial,Doctor en Ingeniería Industrial,,Posgrado,20,13,7,3,3,0,0,0,0,0,0,0
Universidad,Universidad Nacional de Entre Ríos,Facultad de Ciencias Agropecuarias,Administración de Empresas Agropecuarias,Magister en Agronegocios y Alimentos,,Posgrado,16,15,1,2,2,0,0,0,0,4,3,1
Universidad,Universidad Nacional de Entre Ríos,Facultad de Ciencias de la Salud,Sanidad y Saneamiento Ambiental,Especialista en Salud Social y Comunitaria,,Posgrado,120,15,105,3,2,1,0,0,0,18,3,15
Universidad,Universidad Nacional de Entre Ríos,Facultad de Ciencias Agropecuarias,Ingeniería Agronómica,Doctor en Ingenieria Mención Ciencias Agropecuarias,,Posgrado,9,5,4,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de Entre Ríos,Facultad de Ciencias de la Educación,Formación Docente de Nivel Superior y Universitario,Especialista en Docencia Universitaria,,Posgrado,24,4,20,1,1,0,0,0,0,10,1,9
Universidad,Universidad Nacional de Entre Ríos,Facultad de Trabajo Social,Sociología,Doctor en Ciencias Sociales,,Posgrado,144,67,77,25,11,14,0,0,0,8,7,1
Universidad,Universidad Nacional de Entre Ríos,Facultad de Ingeniería,Bioingeniería,Especialista en Ingeniería Clínica,,Posgrado,34,23,11,14,9,5,0,0,0,1,1,0
Universidad,Universidad Nacional de Entre Ríos,Facultad de Ciencias de la Alimentación,Tecnología e Ingeniería en Alimentos,Doctor en Ingenieria Mención Ciencia y Tecnología de Alimentos,,Posgrado,16,3,13,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de Entre Ríos,Facultad de Ingeniería,Bioingeniería,Magister en Ingeniería Biomédica,,Posgrado,15,11,4,10,6,4,0,0,0,1,1,0
Universidad,Universidad Nacional de Entre Ríos,Facultad de Ciencias Económicas,Filosofía,Especialista en Metodología de la Investigación,,Posgrado,44,15,29,1,0,1,0,0,0,9,3,6
Universidad,Universidad Nacional de Entre Ríos,Facultad de Ciencias Agropecuarias,Administración de Empresas Agropecuarias,Especialista en Alta Dirección de Agronegocios y Alimentos,,Posgrado,16,11,5,4,3,1,0,0,0,0,0,0
Universidad,Universidad Nacional de Entre Ríos,Facultad de Ciencias Económicas,Contabilidad,Especialista en Contabilidad y Auditoría,,Posgrado,23,8,15,18,7,11,0,0,0,1,0,1
Universidad,Universidad Nacional de Jujuy,Facultad de Ingeniería,Tecnología e Ingeniería en Alimentos,Doctor en Ciencia y Tecnología de los Alimentos,,Posgrado,9,2,7,2,1,1,0,0,0,2,1,1
Universidad,Universidad Nacional de Jujuy,Facultad de Humanidades y Ciencias Sociales,Sociología,Magister en Teoría y Metodología de las Ciencias Sociales,,Posgrado,16,2,14,6,1,5,0,0,0,0,0,0
Universidad,Universidad Nacional de Jujuy,Facultad de Ciencias Agrarias,Producción e Ingeniería Agropecuaria,Doctor en Ciencias Agronómicas,,Posgrado,23,12,11,4,2,2,0,0,0,0,0,0
Universidad,Universidad Nacional de Jujuy,Facultad de Ciencias Agrarias,Producción e Ingeniería Agropecuaria,Magíster en Riego y Uso Agropecuario del Agua,,Posgrado,11,9,2,1,0,1,0,0,0,0,0,0
Universidad,Universidad Nacional de Jujuy,Facultad de Ingeniería,Administración Pública,Especialista en Gerencia y Vinculación Tecnológica,,Posgrado,7,4,3,11,4,7,0,0,0,3,0,3
Universidad,Universidad Nacional de Jujuy,Facultad de Humanidades y Ciencias Sociales,Ciencias de la Educación,Especialista en Investigación Educativa,,Posgrado,56,9,47,43,8,35,0,0,0,1,0,1
Universidad,Universidad Nacional de Jujuy,Facultad de Ciencias Agrarias,Producción e Ingeniería Agropecuaria,Magister en Desarrollo de Zonas Aridas y Semiáridas,,Posgrado,24,12,12,5,4,1,0,0,0,1,0,1
Universidad,Universidad Nacional de Jujuy,Facultad de Humanidades y Ciencias Sociales,Sociología,Doctor en Ciencias Sociales,,Posgrado,324,103,221,48,11,37,0,0,0,4,1,3
Universidad,Universidad Nacional de Jujuy,Facultad de Humanidades y Ciencias Sociales,Formación Docente de Nivel Superior y Universitario,Especialista en Docencia Superior,,Posgrado,150,40,110,36,13,23,0,0,0,13,2,11
Universidad,Universidad Nacional de La Pampa,Facultad de Ciencias Humanas,Sociología,Magister en Estudios Sociales y Culturales,,Posgrado,50,15,35,15,2,13,0,0,0,1,1,0
Universidad,Universidad Nacional de La Plata,Facultad de Psicología,Psicología,Especialista en Orientación Educativa y Ocupacional,,Posgrado,38,1,37,17,0,17,0,0,0,0,0,0
Universidad,Universidad Nacional de La Pampa,Facultad de Ciencias Económicas y Jurídicas,Gestión y Administración de Empresas,Especialista en Administración y Control Público,,Posgrado,57,22,35,13,5,8,0,0,0,0,0,0
Universidad,Universidad Nacional de La Pampa,Facultad de Ciencias Económicas y Jurídicas,Gestión y Administración de Empresas,Magister en Gestión Empresaria,,Posgrado,40,21,19,16,10,6,0,0,0,3,1,2
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Económicas,Economía,Doctor en Economía,,Posgrado,24,11,13,1,1,0,0,0,0,1,0,1
Universidad,Universidad Nacional de La Pampa,Facultad de Agronomía,Administración de Empresas Agropecuarias,Magíster en Producción Agropecuaria en Regiones Semiáridas,,Posgrado,19,7,12,8,4,4,0,0,0,2,1,1
Universidad,Universidad Nacional de La Pampa,Facultad de Ciencias Humanas,Carrera No Definida,Magister en Docencia en Educación Superior,,Posgrado,38,3,35,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de La Pampa,Rectorado,Ingeniería Hidráulica,Magister en Recursos Hídricos,,Posgrado,9,6,3,1,1,0,0,0,0,2,2,0
Universidad,Universidad Nacional de la Patagonia San Juan Bosco,Facultad de Ciencias Naturales y Ciencias de la Salud - Sede Comodoro Rivadavia,Bioquímica,Doctor en Bioquímica,,Posgrado,9,2,7,2,1,1,0,0,0,1,1,0
Universidad,Universidad Nacional de la Patagonia San Juan Bosco,Facultad de Ciencias Naturales y Ciencias de la Salud - Sede Comodoro Rivadavia,Biología,Doctor en Ciencias Biológicas,,Posgrado,41,15,26,7,4,3,0,0,0,1,1,0
Universidad,Universidad Nacional de La Plata,Facultad de Humanidades y Ciencias de la Educación,Letras,Magister en Literaturas Comparadas,,Posgrado,38,3,35,26,2,24,0,0,0,0,0,0
Universidad,Universidad Nacional de La Plata,Facultad de Humanidades y Ciencias de la Educación,Ciencias de la Educación,Doctor en Ciencias de la Educación,,Posgrado,124,29,95,15,1,14,0,0,0,6,0,6
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Jurídicas y Sociales,Sociología,Magister en Sociología Jurídica,,Posgrado,4,0,4,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Jurídicas y Sociales,Derecho y Ciencias Jurídicas,Doctor en Ciencias Jurídicas,,Posgrado,12,11,1,3,2,1,0,0,0,3,3,0
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Veterinarias,Producción Animal,Especialista en Producción y Sanidad Porcina,,Posgrado,8,5,3,8,5,3,0,0,0,0,0,0
Universidad,Universidad Nacional de La Plata,Facultad de Odontología,Odontología,Magister en Implantología Oral,,Posgrado,187,83,104,0,0,0,0,0,0,3,2,1
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Jurídicas y Sociales,Formación Docente de Nivel Superior y Universitario,Especialista en Docencia Universitaria,,Posgrado,51,29,22,5,3,2,0,0,0,0,0,0
Universidad,Universidad Nacional de La Plata,Facultad de Psicología,Psicología,Especialista en Clínica Psicoanalítica con Adultos,,Posgrado,27,4,23,0,0,0,0,0,0,2,1,1
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Económicas,Administración Pública,Especialista en Gestión Pública,,Posgrado,25,8,17,25,8,17,0,0,0,0,0,0
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Exactas,Química,Magister en Plantas Medicinales,,Posgrado,63,15,48,1,0,1,0,0,0,2,0,2
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Naturales y Museo,Formación Docente de Nivel Superior y Universitario,Especialista en Docencia Universitaria,,Posgrado,66,12,54,12,1,11,0,0,0,1,0,1
Universidad,Universidad Nacional de La Plata,Facultad de Ingeniería,Ciencias del Ambiente y Recursos Naturales,Magister en Ecohidrología,,Posgrado,28,16,12,10,6,4,0,0,0,4,2,2
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Jurídicas y Sociales,Derecho y Ciencias Jurídicas,Especialista en Derecho Aduanero,,Posgrado,10,5,5,4,4,0,0,0,0,0,0,0
Universidad,Universidad Nacional de La Plata,Facultad de Periodismo y Comunicación Social,Ciencias de la Educación,"Especialista en Prácticas, Medios y Ambitos Educativo - Comunicacionales",,Posgrado,14,9,5,0,0,0,0,0,0,1,0,1
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Exactas,Formación Docente de Nivel Superior y Universitario,Especialista en Docencia Universitaria,,Posgrado,80,18,62,19,3,16,0,0,0,0,0,0
Universidad,Universidad Nacional de La Plata,Facultad de Periodismo y Comunicación Social,Diseño Gráfico,Especialista en Edición,,Posgrado,88,30,58,0,0,0,0,0,0,1,0,1
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Agrarias y Forestales,Arquitectura y Urbanismo,Especialista en Planeamiento Paisajista y Medio Ambiente,,Posgrado,21,7,14,8,2,6,0,0,0,0,0,0
Universidad,Universidad Nacional de La Plata,Facultad de Arquitectura y Urbanismo,Higiene y Seguridad Industrial,Especialista en Higiene y Seguridad Laboral en la Industria de la Construcción,,Posgrado,205,104,101,3,3,0,0,0,0,10,1,9
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Económicas,Contabilidad,Especialista en Contabilidad Superior y Auditoría,,Posgrado,2,0,2,0,0,0,0,0,0,2,0,2
Universidad,Universidad Nacional de La Plata,Facultad de Bellas Artes,Artes Plásticas,Doctor en Artes,,Posgrado,248,99,149,26,10,16,0,0,0,3,2,1
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Agrarias y Forestales,Tecnología e Ingeniería en Alimentos,Magister en Tecnología e Higiene de los Alimentos,,Posgrado,1,0,1,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de La Plata,Escuela Universitaria de Recursos Humanos  del Equipo de Salud,Formación Docente de Nivel Superior y Universitario,Especialista en Docencia Universitaria,,Posgrado,2,0,2,1,0,1,0,0,0,0,0,0
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Económicas,Finanzas y Negocios,"Magister en Finanzas Públicas, Provinciales y Municipales",,Posgrado,71,34,37,16,6,10,0,0,0,0,0,0
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Económicas,Contabilidad,Especialista en Tributación,,Posgrado,93,47,46,19,8,11,0,0,0,6,5,1
Universidad,Universidad Nacional de La Plata,Facultad de Ingeniería,Formación Docente de Nivel Superior y Universitario,Especialista en Docencia Universitaria,,Posgrado,26,16,10,7,1,6,0,0,0,1,1,0
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Agrarias y Forestales,Formación Docente de Nivel Superior y Universitario,Especialista en Docencia Universitaria,,Posgrado,40,15,25,6,3,3,0,0,0,1,0,1
Universidad,Universidad Nacional de La Plata,Facultad de Ingeniería,Tecnología e Ingeniería en Alimentos,Magister en Tecnología e Higiene de los Alimentos,,Posgrado,10,2,8,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Naturales y Museo,Ciencias del Ambiente y Recursos Naturales,Magister en Ecohidrología,,Posgrado,28,16,12,10,6,4,0,0,0,4,2,2
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Económicas,Marketing y Comercialización,Magister en Marketing Internacional,,Posgrado,76,34,42,10,3,7,0,0,0,2,0,2
Universidad,Universidad Nacional de La Plata,Facultad de Periodismo y Comunicación Social,Comunicación Social,Doctor en Comunicación,,Posgrado,131,61,70,48,21,27,0,0,0,20,7,13
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Jurídicas y Sociales,Relaciones Internacionales,Doctor en Relaciones Internacionales,,Posgrado,10,6,4,4,3,1,0,0,0,0,0,0
Universidad,Universidad Nacional de La Plata,Facultad de Bellas Artes,Artes Audiovisuales,Especialista en Lenguajes Artísticos,,Posgrado,477,90,387,89,15,74,0,0,0,8,2,6
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Médicas,Medicina,Especialista en Infectología,,Posgrado,1,0,1,1,0,1,0,0,0,0,0,0
Universidad,Universidad Nacional de La Plata,Facultad de Trabajo Social,Ciencia Política,Especialista en Políticas Social,,Posgrado,48,11,37,0,0,0,0,0,0,5,1,4
Universidad,Universidad Nacional de La Plata,Facultad de Arquitectura y Urbanismo,Arquitectura y Urbanismo,Doctor en Arquitectura y Urbanismo,,Posgrado,83,15,68,4,1,3,0,0,0,2,1,1
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Jurídicas y Sociales,Abogacía,Especialista en Derecho Constitucional,,Posgrado,10,7,3,4,4,0,0,0,0,0,0,0
Universidad,Universidad Nacional de La Plata,Facultad de Psicología,Psicología,Especialista en Psicología Educacional con orientación en Procesos de Aprendizaje del Lenguaje Escrito y sus Trastornos,,Posgrado,12,1,11,0,0,0,0,0,0,1,0,1
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Médicas,Medicina,Especialista en Cirugía General,,Posgrado,17,13,4,1,1,0,0,0,0,2,1,1
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Jurídicas y Sociales,Derecho y Ciencias Jurídicas,Especialista en Actividad Jurisdiccional y Administración de Juzgados y Tribunales Colegiados,,Posgrado,20,6,14,9,5,4,0,0,0,0,0,0
Universidad,Universidad Nacional de La Plata,Facultad de Psicología,Psicología,Especialista en Clínica Psicoanalítica con Niños y Adolescentes,,Posgrado,42,2,40,22,2,20,0,0,0,2,0,2
Universidad,Universidad Nacional de La Plata,Facultad de Periodismo y Comunicación Social,Comunicación Social,Especialista  en Periodismo Cultural,,Posgrado,22,9,13,0,0,0,0,0,0,3,2,1
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Naturales y Museo,Biología,Doctor en Ciencias Naturales,,Posgrado,503,195,308,62,25,37,0,0,0,50,22,28
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Jurídicas y Sociales,Derecho y Ciencias Jurídicas,Especialista en Derecho Civil,,Posgrado,27,7,20,9,3,6,0,0,0,2,1,1
Universidad,Universidad Nacional de La Plata,Facultad de Humanidades y Ciencias de la Educación,Ciencia Política,Magíster en Políticas de Desarrollo,,Posgrado,121,60,61,37,20,17,0,0,0,1,1,0
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Médicas,Radiología y Diagnóstico por Imágenes,Especialista en Electrofisiología Cardíaca,,Posgrado,54,42,12,14,11,3,0,0,0,0,0,0
Universidad,Universidad Nacional de La Plata,Facultad de Trabajo Social,Formación Docente de Nivel Superior y Universitario,Especialista en Docencia Universitaria,,Posgrado,20,1,19,5,0,5,0,0,0,1,0,1
Universidad,Universidad Nacional de La Plata,Facultad de Periodismo y Comunicación Social,Comunicación Social,Magister en Comunicación y Educación,,Posgrado,39,12,27,12,3,9,0,0,0,4,1,3
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Agrarias y Forestales,Ingeniero en Alimentos,Magister en Economía Agroalimentaria,,Posgrado,4,2,2,0,0,0,0,0,0,0,0,0
Universidad,Universidad Nacional de La Plata,Facultad de Ciencias Astronómicas y Geofísicas,Geofísica,Doctor en Geofísica,,Posgrado,32,16,16,8,3,5,0,0,0,3,0,3
